precio_promedio,temp_min_c,temp_avg_c,temp_max_c,precio_importacion_usd,year,precio_lag1,precio_lag2,precio_lag3,precio_ma3,precio_ma6,precio_ma12,precio_std3,precio_importacion_mxn,precio_promedio_log,cosecha_tons_log,embarques_tons_log,precio_promedio_boxcox,temp_avg_c_boxcox,month_cos
35.859336824659856,9.4,19.3,29.2,1.9048479680113737,2021.0,32.63259497768556,29.43495525776064,29.275459592587325,32.64229568670202,32.769347334325566,39.694683343116026,3.212201769362225,54.95709967552764,3.6071089603451485,0.0,0.0,2.4643229226090284,1439.0467221567303,0.5000000000000001
52.0024695217486,10.6,21.2,31.8,2.7623711750284388,2021.0,35.859336824659856,32.63259497768556,29.43495525776064,40.16480044136467,35.24784526757072,39.188235533601194,10.377898278517742,54.95709967552764,3.970338507216594,0.0,0.0,2.6183027411206483,1840.8556309341745,6.123233995736766e-17
50.78394758524574,12.8,22.8,32.9,2.697643289901222,2021.0,52.0024695217486,35.859336824659856,32.63259497768556,46.2152513105514,38.33146062661462,39.30234349837327,8.989155831153365,54.95709967552764,3.9470802090622112,0.0,0.0,2.6088183253125345,2229.4650005829108,-0.4999999999999998
46.46753916395387,15.0,23.9,32.9,2.46835567505747,2021.0,50.78394758524574,52.0024695217486,35.859336824659856,49.751318756982734,41.19680722184238,39.3444766480852,2.90836814023429,54.95709967552764,3.8600460914039054,0.0,0.0,2.5728801903853125,2524.660537986554,-0.8660254037844387
44.333180638291815,17.2,23.6,29.9,2.354978550419201,2021.0,46.46753916395387,50.78394758524574,52.0024695217486,47.19488912916381,43.679844785264244,39.334284815963734,3.28631663567234,54.95709967552764,3.8140392287892952,0.0,0.0,2.553594744452805,2441.8304029906053,-1.0
50.771837527138864,17.2,23.1,29.0,2.6970000036159743,2021.0,44.333180638291815,46.46753916395387,50.78394758524574,47.190852443128186,46.703051876839794,40.20418333417566,3.279704591567217,54.95709967552764,3.946846324337202,0.0,0.0,2.608722696246213,2307.66253040593,-0.8660254037844388
62.653201147856414,17.1,23.1,29.0,3.328138037785204,2021.0,50.771837527138864,44.333180638291815,46.46753916395387,52.58607310442903,51.16869593070589,41.96902163251573,9.293781572381981,54.95709967552764,4.153449616713729,0.0,0.0,2.691252492606158,2307.66253040593,-0.5000000000000004
61.86716405267717,16.9,22.6,28.3,3.2863837473794733,2021.0,62.653201147856414,50.771837527138864,44.333180638291815,58.430734242557484,52.81281168586065,44.03032847671568,6.6444328389892435,54.95709967552764,4.141023993260456,0.0,0.0,2.686397395599817,2178.283013958486,-1.8369701987210297e-16
47.65316478571571,15.7,22.3,28.9,2.531336107949418,2021.0,61.86716405267717,62.653201147856414,50.771837527138864,57.3911766620831,52.29101455260564,45.31123758961013,8.442518584933952,54.95709967552764,3.884716858637814,0.0,0.0,2.583139324500409,2102.922586476382,0.5000000000000001
50.000218812474515,11.4,19.8,28.2,2.656011617581541,2021.0,47.65316478571571,61.86716405267717,62.653201147856414,53.173515883622464,52.87979449402575,47.038300857934054,7.619829690787929,54.95709967552764,3.9318299231557985,0.0,0.0,2.6025722800973763,1538.7198557557174,0.8660254037844384
